-20.0, 1.6307462453842163, 17.216690063476562, 0.9645469784736633
-20.0, 1.4943411350250244, 14.638204574584961, 2.4244494438171387
-20.0, 1.3948259353637695, 12.532588005065918, 3.5758609771728516
-20.0, 1.370812177658081, 10.817146301269531, 4.683255195617676
-33.0, 1.3663893938064575, 9.460206985473633, 5.102778911590576
-6.0, 1.291480302810669, 8.410741806030273, 4.994978904724121
-5.0, 1.2316969633102417, 7.920633792877197, 4.850362300872803
-28.0, 1.35659921169281, 8.589323997497559, 4.787170886993408
-30.0, 1.2072975635528564, 7.332273483276367, 4.383133411407471
-34.0, 1.1801955699920654, 7.337723731994629, 3.7390811443328857
-5.0, 1.0604605674743652, 6.145977020263672, 3.078861951828003
-29.0, 1.0803024768829346, 6.6055097579956055, 2.5934994220733643
-28.0, 1.15321683883667, 7.035528182983398, 1.956347942352295
-29.0, 1.1950404644012451, 7.6115851402282715, 1.486789345741272
-4.0, 1.3120046854019165, 8.005982398986816, 1.2070122957229614
-6.0, 1.3132236003875732, 7.937503337860107, 1.1667293310165405
-4.0, 1.5837557315826416, 9.62451171875, 1.263761043548584
-28.0, 1.361428141593933, 8.74094009399414, 1.362028956413269
-28.0, 1.4483548402786255, 9.66624641418457, 1.868194818496704
-3.0, 1.5009257793426514, 8.682310104370117, 2.3573405742645264
-3.0, 1.4349780082702637, 10.206290245056152, 2.6929211616516113
-32.0, 1.5085046291351318, 9.93765640258789, 3.6304287910461426
-3.0, 1.466444969177246, 8.894136428833008, 4.646157264709473
-28.0, 1.6146060228347778, 9.919417381286621, 5.441395282745361
-30.0, 1.654731035232544, 9.592825889587402, 6.835383415222168
-33.0, 1.662706971168518, 8.872238159179688, 8.751747131347656
-4.0, 1.639248251914978, 8.371240615844727, 10.19421672821045
-3.0, 1.6062512397766113, 8.209484100341797, 10.602863311767578
-29.0, 1.4552483558654785, 6.878298282623291, 11.274362564086914
-28.0, 1.4217702150344849, 7.016140460968018, 11.993497848510742
-6.0, 1.3382092714309692, 6.607137203216553, 11.938874244689941
-20.0, 1.1295262575149536, 6.039927005767822, 11.557682037353516
-20.0, 1.0688647031784058, 4.963696479797363, 11.58416748046875
-20.0, 1.0213565826416016, 4.804981708526611, 11.501319885253906
