-20.0, 1.704160451889038, 18.625186920166016, 0.9745962023735046
-20.0, 1.5830650329589844, 15.404101371765137, 2.491941452026367
-20.0, 1.3374768495559692, 11.962098121643066, 3.5668540000915527
-20.0, 1.2543022632598877, 9.9390230178833, 4.607785224914551
-33.0, 1.270618200302124, 9.12508487701416, 5.0897216796875
-4.0, 1.374807596206665, 9.38690185546875, 5.285758018493652
-6.0, 1.276338815689087, 8.424928665161133, 5.161612033843994
-4.0, 1.193579912185669, 7.608354091644287, 4.973169326782227
-4.0, 1.3327901363372803, 8.168486595153809, 5.102349281311035
-30.0, 1.1425763368606567, 7.30586576461792, 4.749589443206787
-34.0, 1.1810848712921143, 7.24158239364624, 4.422900199890137
-6.0, 1.1826876401901245, 7.378028392791748, 3.9457762241363525
-6.0, 1.093314528465271, 6.733102321624756, 3.486318826675415
-29.0, 1.196488618850708, 7.4335618019104, 3.0863282680511475
-5.0, 1.2302980422973633, 7.362149715423584, 2.5509045124053955
-28.0, 1.1251158714294434, 6.80877685546875, 1.9808573722839355
-6.0, 1.1962957382202148, 7.200282573699951, 1.579242467880249
-28.0, 1.2533583641052246, 7.705943584442139, 1.3504019975662231
-4.0, 1.3825782537460327, 8.457003593444824, 1.3728660345077515
-28.0, 1.336130142211914, 8.177363395690918, 1.4291949272155762
-5.0, 1.3861559629440308, 8.924748420715332, 1.8089975118637085
-7.0, 1.4402474164962769, 9.157781600952148, 2.37288236618042
-29.0, 1.5145442485809326, 10.315710067749023, 3.2912254333496094
-4.0, 1.6134939193725586, 9.696510314941406, 4.122970104217529
-28.0, 1.600850224494934, 10.215690612792969, 5.026040077209473
-29.0, 1.6317027807235718, 9.566267967224121, 6.337876796722412
-31.0, 1.6219168901443481, 9.369856834411621, 7.717711925506592
-3.0, 1.544419527053833, 8.050821304321289, 8.43439769744873
-28.0, 1.4683051109313965, 8.119384765625, 9.255191802978516
-7.0, 1.4455325603485107, 7.490646839141846, 10.081238746643066
-4.0, 1.4159352779388428, 7.432486534118652, 10.555601119995117
-32.0, 1.3628748655319214, 6.790021896362305, 10.700819969177246
-6.0, 1.2318414449691772, 5.975154399871826, 10.925605773925781
-39.0, 1.2173793315887451, 5.863245487213135, 10.985871315002441
-35.0, 1.1146538257598877, 4.983222484588623, 10.789424896240234
-6.0, 1.133989930152893, 4.879805564880371, 10.621623039245605
-29.0, 1.0893107652664185, 4.818249702453613, 10.633078575134277
-31.0, 1.0625780820846558, 4.73769474029541, 10.504944801330566
-32.0, 1.0842854976654053, 4.5558576583862305, 10.492451667785645
-30.0, 1.0494983196258545, 4.284138202667236, 10.35446834564209
-32.0, 1.085525631904602, 4.565207481384277, 10.210307121276855
-29.0, 1.107844352722168, 4.592031478881836, 10.071602821350098
-36.0, 1.0601013898849487, 4.324634552001953, 9.911603927612305
-30.0, 1.103535771369934, 4.625870227813721, 9.72480297088623
-29.0, 1.0666111707687378, 4.207864761352539, 9.704229354858398
-30.0, 1.0776925086975098, 4.382320404052734, 9.566971778869629
-29.0, 1.090552806854248, 4.292632579803467, 9.402750015258789
-29.0, 1.1065025329589844, 4.387808322906494, 9.305136680603027
-32.0, 1.0857573747634888, 4.353870868682861, 9.160202980041504
-31.0, 1.0851894617080688, 4.218526840209961, 9.073928833007812
-30.0, 1.111327052116394, 4.44154691696167, 8.833486557006836
-32.0, 1.0638529062271118, 3.968073844909668, 8.765511512756348
-37.0, 1.0852980613708496, 4.335516929626465, 8.657000541687012
-34.0, 1.0920777320861816, 4.286732196807861, 8.485983848571777
-32.0, 1.067196249961853, 4.034319877624512, 8.230245590209961
-20.0, 1.0808440446853638, 4.330544471740723, 8.169547080993652
-15.0, 1.0426262617111206, 4.215226173400879, 8.107497215270996
-20.0, 1.0311031341552734, 4.096514701843262, 7.994200706481934
-34.0, 1.0119011402130127, 4.116304874420166, 7.951258182525635
-20.0, 1.0090709924697876, 3.9473235607147217, 7.956392765045166
-31.0, 0.9935507774353027, 3.9244120121002197, 7.831676483154297
-31.0, 0.9458942413330078, 3.6948232650756836, 7.892993450164795
-29.0, 0.9692561030387878, 3.7427475452423096, 7.8488335609436035
-33.0, 0.9707205891609192, 3.865307092666626, 7.872979164123535
-28.0, 0.9304051995277405, 3.668924570083618, 7.885061264038086
